EPNUM,RTYPE,GQTYPE,RELSHIP,QSEX,QAGE,CENHISP,CENRACE,LIVE_ALONE,NUMRACE,PGQSHRT,GQTYPE_PL,VOTING_AGE,TABBLKST,TABBLKCOU,TABTRACTCE,TABBLK,TABBLKGRPCE,AIANNHCE,AIANNHFP,AIANNHNS,AIHHTLI,ANRCFP,ANRCNS,AREALAND,AREAWATER,AREAWATERCSTL,AREAWATERGRLK,AREAWATERINLD,AREAWATERTSEA,CBSAFP,CD116FP,CNECTAFP,CONCITFP,CONCITNS,COUNTYFS,COUNTYNS,COUSUBFP,COUSUBFS,COUSUBNS,CSAFP,DIVISIONCE,ESTATEFP,ESTATENS,INTPTLAT,INTPTLON,LWBLKTYP,MEMI,METDIVFP,NECTADIVFP,NECTAFP,NMEMI,PCICBSA,PCINECTA,PLACEFP,PLACEFS,PLACENS,PUMA,REGIONCE,SDELMLEA,SDSECLEA,SDUNILEA,SLDLST,SLDUST,STATENS,SUBMCDFP,SUBMCDNS,TBLKGRPCE,TRIBALSUBCE,TRIBALSUBFP,TRIBALSUBNS,TTRACTCE,UACE,UATYP,UGACE,UR,VTDST,ZCTA5CE
5721,3,000,21,2,48,1,01,2,1,0,0,2,48,085,031425,1018,1,9999,99999,99999999,9,99999,99999999,23858,0,0,0,0,0,19100,03,999,99999,99999999,A,01383828,93065,S,01939094,206,7,99999,99999999,+33.0946105,-096.6330779,L,1,19124,99999,99999,9,N,N,01924,A,02409684,01904,3,99999,99999,07890,089,008,01779801,99999,99999999,9,999,99999,99999999,999999,22042,U,99999,U,000080,75002
5722,3,000,21,2,48,1,01,2,1,0,0,2,48,085,031425,1018,1,9999,99999,99999999,9,99999,99999999,23858,0,0,0,0,0,19100,03,999,99999,99999999,A,01383828,93065,S,01939094,206,7,99999,99999999,+33.0946105,-096.6330779,L,1,19124,99999,99999,9,N,N,01924,A,02409684,01904,3,99999,99999,07890,089,008,01779801,99999,99999999,9,999,99999,99999999,999999,22042,U,99999,U,000080,75002
5723,3,000,21,2,53,2,11,2,2,0,0,2,48,085,031425,1018,1,9999,99999,99999999,9,99999,99999999,23858,0,0,0,0,0,19100,03,999,99999,99999999,A,01383828,93065,S,01939094,206,7,99999,99999999,+33.0946105,-096.6330779,L,1,19124,99999,99999,9,N,N,01924,A,02409684,01904,3,99999,99999,07890,089,008,01779801,99999,99999999,9,999,99999,99999999,999999,22042,U,99999,U,000080,75002
5724,3,000,22,1,35,1,01,2,1,0,0,2,48,085,031425,1018,1,9999,99999,99999999,9,99999,99999999,23858,0,0,0,0,0,19100,03,999,99999,99999999,A,01383828,93065,S,01939094,206,7,99999,99999999,+33.0946105,-096.6330779,L,1,19124,99999,99999,9,N,N,01924,A,02409684,01904,3,99999,99999,07890,089,008,01779801,99999,99999999,9,999,99999,99999999,999999,22042,U,99999,U,000080,75002
5725,3,000,22,1,37,1,01,2,1,0,0,2,48,085,031425,1018,1,9999,99999,99999999,9,99999,99999999,23858,0,0,0,0,0,19100,03,999,99999,99999999,A,01383828,93065,S,01939094,206,7,99999,99999999,+33.0946105,-096.6330779,L,1,19124,99999,99999,9,N,N,01924,A,02409684,01904,3,99999,99999,07890,089,008,01779801,99999,99999999,9,999,99999,99999999,999999,22042,U,99999,U,000080,75002
5726,3,000,25,1,15,2,06,2,1,0,0,1,48,085,031425,1018,1,9999,99999,99999999,9,99999,99999999,23858,0,0,0,0,0,19100,03,999,99999,99999999,A,01383828,93065,S,01939094,206,7,99999,99999999,+33.0946105,-096.6330779,L,1,19124,99999,99999,9,N,N,01924,A,02409684,01904,3,99999,99999,07890,089,008,01779801,99999,99999999,9,999,99999,99999999,999999,22042,U,99999,U,000080,75002
5727,3,000,25,1,4,1,01,2,1,0,0,1,45,019,004620,1035,1,9999,99999,99999999,9,99999,99999999,51653,0,0,0,0,0,16700,01,999,99999,99999999,A,01252740,92301,S,01938358,999,5,99999,99999999,+32.8174013,-079.8187619,L,1,99999,99999,99999,9,N,N,48535,A,02406211,02303,3,99999,99999,01440,112,034,01779799,99999,99999999,9,999,99999,99999999,999999,15508,U,99999,U,000321,29464
5728,3,000,25,2,18,1,01,2,1,0,0,2,45,019,004620,1035,1,9999,99999,99999999,9,99999,99999999,51653,0,0,0,0,0,16700,01,999,99999,99999999,A,01252740,92301,S,01938358,999,5,99999,99999999,+32.8174013,-079.8187619,L,1,99999,99999,99999,9,N,N,48535,A,02406211,02303,3,99999,99999,01440,112,034,01779799,99999,99999999,9,999,99999,99999999,999999,15508,U,99999,U,000321,29464
5729,3,000,25,2,22,1,01,2,1,0,0,2,45,019,004620,1035,1,9999,99999,99999999,9,99999,99999999,51653,0,0,0,0,0,16700,01,999,99999,99999999,A,01252740,92301,S,01938358,999,5,99999,99999999,+32.8174013,-079.8187619,L,1,99999,99999,99999,9,N,N,48535,A,02406211,02303,3,99999,99999,01440,112,034,01779799,99999,99999999,9,999,99999,99999999,999999,15508,U,99999,U,000321,29464
5730,3,000,25,2,56,1,01,2,1,0,0,2,45,019,004620,1035,1,9999,99999,99999999,9,99999,99999999,51653,0,0,0,0,0,16700,01,999,99999,99999999,A,01252740,92301,S,01938358,999,5,99999,99999999,+32.8174013,-079.8187619,L,1,99999,99999,99999,9,N,N,48535,A,02406211,02303,3,99999,99999,01440,112,034,01779799,99999,99999999,9,999,99999,99999999,999999,15508,U,99999,U,000321,29464
5731,3,000,25,2,56,1,01,2,1,0,0,2,45,019,004620,1035,1,9999,99999,99999999,9,99999,99999999,51653,0,0,0,0,0,16700,01,999,99999,99999999,A,01252740,92301,S,01938358,999,5,99999,99999999,+32.8174013,-079.8187619,L,1,99999,99999,99999,9,N,N,48535,A,02406211,02303,3,99999,99999,01440,112,034,01779799,99999,99999999,9,999,99999,99999999,999999,15508,U,99999,U,000321,29464
5732,3,000,20,1,27,1,09,1,2,0,0,2,45,019,004619,1027,1,9999,99999,99999999,9,99999,99999999,77925,0,0,0,0,0,16700,01,999,99999,99999999,A,01252740,92301,S,01938358,999,5,99999,99999999,+32.8236026,-079.8251736,L,1,99999,99999,99999,9,N,N,48535,A,02406211,02303,3,99999,99999,01440,112,034,01779799,99999,99999999,9,999,99999,99999999,999999,15508,U,99999,U,000320,29464
5733,3,000,20,1,65,1,01,1,1,0,0,2,45,019,004619,1027,1,9999,99999,99999999,9,99999,99999999,77925,0,0,0,0,0,16700,01,999,99999,99999999,A,01252740,92301,S,01938358,999,5,99999,99999999,+32.8236026,-079.8251736,L,1,99999,99999,99999,9,N,N,48535,A,02406211,02303,3,99999,99999,01440,112,034,01779799,99999,99999999,9,999,99999,99999999,999999,15508,U,99999,U,000320,29464
5734,3,000,20,1,65,1,01,1,1,0,0,2,45,019,004619,1027,1,9999,99999,99999999,9,99999,99999999,77925,0,0,0,0,0,16700,01,999,99999,99999999,A,01252740,92301,S,01938358,999,5,99999,99999999,+32.8236026,-079.8251736,L,1,99999,99999,99999,9,N,N,48535,A,02406211,02303,3,99999,99999,01440,112,034,01779799,99999,99999999,9,999,99999,99999999,999999,15508,U,99999,U,000320,29464
5735,3,000,20,1,45,1,01,2,1,0,0,2,45,019,004619,1027,1,9999,99999,99999999,9,99999,99999999,77925,0,0,0,0,0,16700,01,999,99999,99999999,A,01252740,92301,S,01938358,999,5,99999,99999999,+32.8236026,-079.8251736,L,1,99999,99999,99999,9,N,N,48535,A,02406211,02303,3,99999,99999,01440,112,034,01779799,99999,99999999,9,999,99999,99999999,999999,15508,U,99999,U,000320,29464
5736,3,000,20,1,45,1,01,2,1,0,0,2,45,019,004619,1027,1,9999,99999,99999999,9,99999,99999999,77925,0,0,0,0,0,16700,01,999,99999,99999999,A,01252740,92301,S,01938358,999,5,99999,99999999,+32.8236026,-079.8251736,L,1,99999,99999,99999,9,N,N,48535,A,02406211,02303,3,99999,99999,01440,112,034,01779799,99999,99999999,9,999,99999,99999999,999999,15508,U,99999,U,000320,29464
5737,3,000,21,2,25,1,13,2,2,0,0,2,06,073,019702,4001,4,9999,99999,99999999,9,99999,99999999,10814,0,0,0,0,0,41740,49,999,99999,99999999,A,00277301,92240,S,01935229,999,9,99999,99999999,+33.1838079,-117.2371335,L,1,99999,99999,99999,9,N,N,82996,A,02412161,07323,4,99999,99999,41190,076,036,01779778,99999,99999999,9,999,99999,99999999,999999,78661,U,99999,U,,92081
5738,3,000,21,2,61,2,03,2,1,0,0,2,06,073,019702,4001,4,9999,99999,99999999,9,99999,99999999,10814,0,0,0,0,0,41740,49,999,99999,99999999,A,00277301,92240,S,01935229,999,9,99999,99999999,+33.1838079,-117.2371335,L,1,99999,99999,99999,9,N,N,82996,A,02412161,07323,4,99999,99999,41190,076,036,01779778,99999,99999999,9,999,99999,99999999,999999,78661,U,99999,U,,92081
5739,3,000,25,1,13,2,11,2,2,0,0,1,06,073,019702,4001,4,9999,99999,99999999,9,99999,99999999,10814,0,0,0,0,0,41740,49,999,99999,99999999,A,00277301,92240,S,01935229,999,9,99999,99999999,+33.1838079,-117.2371335,L,1,99999,99999,99999,9,N,N,82996,A,02412161,07323,4,99999,99999,41190,076,036,01779778,99999,99999999,9,999,99999,99999999,999999,78661,U,99999,U,,92081
5740,3,000,25,1,25,2,30,2,3,0,0,2,06,073,019702,4001,4,9999,99999,99999999,9,99999,99999999,10814,0,0,0,0,0,41740,49,999,99999,99999999,A,00277301,92240,S,01935229,999,9,99999,99999999,+33.1838079,-117.2371335,L,1,99999,99999,99999,9,N,N,82996,A,02412161,07323,4,99999,99999,41190,076,036,01779778,99999,99999999,9,999,99999,99999999,999999,78661,U,99999,U,,92081
5741,3,000,25,2,3,2,29,2,3,0,0,1,06,073,019702,4001,4,9999,99999,99999999,9,99999,99999999,10814,0,0,0,0,0,41740,49,999,99999,99999999,A,00277301,92240,S,01935229,999,9,99999,99999999,+33.1838079,-117.2371335,L,1,99999,99999,99999,9,N,N,82996,A,02412161,07323,4,99999,99999,41190,076,036,01779778,99999,99999999,9,999,99999,99999999,999999,78661,U,99999,U,,92081
5742,3,000,27,1,40,2,03,2,1,0,0,2,06,073,019702,4001,4,9999,99999,99999999,9,99999,99999999,10814,0,0,0,0,0,41740,49,999,99999,99999999,A,00277301,92240,S,01935229,999,9,99999,99999999,+33.1838079,-117.2371335,L,1,99999,99999,99999,9,N,N,82996,A,02412161,07323,4,99999,99999,41190,076,036,01779778,99999,99999999,9,999,99999,99999999,999999,78661,U,99999,U,,92081
5743,3,000,28,1,26,2,06,2,1,0,0,2,06,073,019702,4001,4,9999,99999,99999999,9,99999,99999999,10814,0,0,0,0,0,41740,49,999,99999,99999999,A,00277301,92240,S,01935229,999,9,99999,99999999,+33.1838079,-117.2371335,L,1,99999,99999,99999,9,N,N,82996,A,02412161,07323,4,99999,99999,41190,076,036,01779778,99999,99999999,9,999,99999,99999999,999999,78661,U,99999,U,,92081
5744,3,000,28,1,53,2,03,2,1,0,0,2,06,073,019702,4001,4,9999,99999,99999999,9,99999,99999999,10814,0,0,0,0,0,41740,49,999,99999,99999999,A,00277301,92240,S,01935229,999,9,99999,99999999,+33.1838079,-117.2371335,L,1,99999,99999,99999,9,N,N,82996,A,02412161,07323,4,99999,99999,41190,076,036,01779778,99999,99999999,9,999,99999,99999999,999999,78661,U,99999,U,,92081
5745,3,000,29,1,87,2,01,2,1,0,0,2,06,073,019702,4001,4,9999,99999,99999999,9,99999,99999999,10814,0,0,0,0,0,41740,49,999,99999,99999999,A,00277301,92240,S,01935229,999,9,99999,99999999,+33.1838079,-117.2371335,L,1,99999,99999,99999,9,N,N,82996,A,02412161,07323,4,99999,99999,41190,076,036,01779778,99999,99999999,9,999,99999,99999999,999999,78661,U,99999,U,,92081
5746,3,000,34,1,32,2,11,2,2,0,0,2,06,073,019702,4001,4,9999,99999,99999999,9,99999,99999999,10814,0,0,0,0,0,41740,49,999,99999,99999999,A,00277301,92240,S,01935229,999,9,99999,99999999,+33.1838079,-117.2371335,L,1,99999,99999,99999,9,N,N,82996,A,02412161,07323,4,99999,99999,41190,076,036,01779778,99999,99999999,9,999,99999,99999999,999999,78661,U,99999,U,,92081
5747,3,000,20,2,33,1,01,2,1,0,0,2,04,013,816100,1022,1,9999,99999,99999999,9,99999,99999999,58859,0,0,0,0,0,38060,05,999,99999,99999999,A,00037026,90561,S,01934928,429,8,99999,99999999,+33.2638697,-111.7120787,L,1,99999,99999,99999,9,N,N,27400,A,02412682,00135,4,99999,99999,03780,012,012,01779777,99999,99999999,9,999,99999,99999999,999999,69184,U,99999,U,000679,85297
5748,3,000,20,2,35,1,01,2,1,0,0,2,04,013,816100,1022,1,9999,99999,99999999,9,99999,99999999,58859,0,0,0,0,0,38060,05,999,99999,99999999,A,00037026,90561,S,01934928,429,8,99999,99999999,+33.2638697,-111.7120787,L,1,99999,99999,99999,9,N,N,27400,A,02412682,00135,4,99999,99999,03780,012,012,01779777,99999,99999999,9,999,99999,99999999,999999,69184,U,99999,U,000679,85297
5749,3,000,20,2,39,2,06,2,1,0,0,2,04,013,816100,1022,1,9999,99999,99999999,9,99999,99999999,58859,0,0,0,0,0,38060,05,999,99999,99999999,A,00037026,90561,S,01934928,429,8,99999,99999999,+33.2638697,-111.7120787,L,1,99999,99999,99999,9,N,N,27400,A,02412682,00135,4,99999,99999,03780,012,012,01779777,99999,99999999,9,999,99999,99999999,999999,69184,U,99999,U,000679,85297
5750,3,000,20,2,43,1,01,2,1,0,0,2,04,013,816100,1022,1,9999,99999,99999999,9,99999,99999999,58859,0,0,0,0,0,38060,05,999,99999,99999999,A,00037026,90561,S,01934928,429,8,99999,99999999,+33.2638697,-111.7120787,L,1,99999,99999,99999,9,N,N,27400,A,02412682,00135,4,99999,99999,03780,012,012,01779777,99999,99999999,9,999,99999,99999999,999999,69184,U,99999,U,000679,85297
5751,3,000,20,2,43,1,01,2,1,0,0,2,04,013,816100,1022,1,9999,99999,99999999,9,99999,99999999,58859,0,0,0,0,0,38060,05,999,99999,99999999,A,00037026,90561,S,01934928,429,8,99999,99999999,+33.2638697,-111.7120787,L,1,99999,99999,99999,9,N,N,27400,A,02412682,00135,4,99999,99999,03780,012,012,01779777,99999,99999999,9,999,99999,99999999,999999,69184,U,99999,U,000679,85297
5752,3,000,20,2,45,2,11,2,2,0,0,2,04,013,816100,1022,1,9999,99999,99999999,9,99999,99999999,58859,0,0,0,0,0,38060,05,999,99999,99999999,A,00037026,90561,S,01934928,429,8,99999,99999999,+33.2638697,-111.7120787,L,1,99999,99999,99999,9,N,N,27400,A,02412682,00135,4,99999,99999,03780,012,012,01779777,99999,99999999,9,999,99999,99999999,999999,69184,U,99999,U,000679,85297
5753,3,000,20,2,45,2,11,2,2,0,0,2,04,013,816100,1022,1,9999,99999,99999999,9,99999,99999999,58859,0,0,0,0,0,38060,05,999,99999,99999999,A,00037026,90561,S,01934928,429,8,99999,99999999,+33.2638697,-111.7120787,L,1,99999,99999,99999,9,N,N,27400,A,02412682,00135,4,99999,99999,03780,012,012,01779777,99999,99999999,9,999,99999,99999999,999999,69184,U,99999,U,000679,85297
5754,3,000,20,2,50,2,06,2,1,0,0,2,04,013,816100,1022,1,9999,99999,99999999,9,99999,99999999,58859,0,0,0,0,0,38060,05,999,99999,99999999,A,00037026,90561,S,01934928,429,8,99999,99999999,+33.2638697,-111.7120787,L,1,99999,99999,99999,9,N,N,27400,A,02412682,00135,4,99999,99999,03780,012,012,01779777,99999,99999999,9,999,99999,99999999,999999,69184,U,99999,U,000679,85297
5755,3,000,21,1,40,1,01,2,1,0,0,2,04,013,816100,1022,1,9999,99999,99999999,9,99999,99999999,58859,0,0,0,0,0,38060,05,999,99999,99999999,A,00037026,90561,S,01934928,429,8,99999,99999999,+33.2638697,-111.7120787,L,1,99999,99999,99999,9,N,N,27400,A,02412682,00135,4,99999,99999,03780,012,012,01779777,99999,99999999,9,999,99999,99999999,999999,69184,U,99999,U,000679,85297
5756,3,000,21,1,40,2,06,2,1,0,0,2,04,013,816100,1022,1,9999,99999,99999999,9,99999,99999999,58859,0,0,0,0,0,38060,05,999,99999,99999999,A,00037026,90561,S,01934928,429,8,99999,99999999,+33.2638697,-111.7120787,L,1,99999,99999,99999,9,N,N,27400,A,02412682,00135,4,99999,99999,03780,012,012,01779777,99999,99999999,9,999,99999,99999999,999999,69184,U,99999,U,000679,85297
5757,3,000,25,2,10,1,01,2,1,0,0,1,06,111,005503,2003,2,9999,99999,99999999,9,99999,99999999,11333,0,0,0,0,0,37100,26,999,99999,99999999,A,00277320,90350,S,01935039,348,9,99999,99999999,+34.2308054,-119.0555113,L,1,99999,99999,99999,9,Y,N,10046,A,02409966,11109,4,30990,29270,99999,044,019,01779778,99999,99999999,9,999,99999,99999999,999999,12754,U,99999,U,,93010
5758,3,000,25,2,10,1,01,2,1,0,0,1,06,111,005503,2003,2,9999,99999,99999999,9,99999,99999999,11333,0,0,0,0,0,37100,26,999,99999,99999999,A,00277320,90350,S,01935039,348,9,99999,99999999,+34.2308054,-119.0555113,L,1,99999,99999,99999,9,Y,N,10046,A,02409966,11109,4,30990,29270,99999,044,019,01779778,99999,99999999,9,999,99999,99999999,999999,12754,U,99999,U,,93010
5759,3,000,25,2,15,1,01,2,1,0,0,1,06,111,005503,2003,2,9999,99999,99999999,9,99999,99999999,11333,0,0,0,0,0,37100,26,999,99999,99999999,A,00277320,90350,S,01935039,348,9,99999,99999999,+34.2308054,-119.0555113,L,1,99999,99999,99999,9,Y,N,10046,A,02409966,11109,4,30990,29270,99999,044,019,01779778,99999,99999999,9,999,99999,99999999,999999,12754,U,99999,U,,93010
5760,3,000,25,2,15,1,01,2,1,0,0,1,06,111,005503,2003,2,9999,99999,99999999,9,99999,99999999,11333,0,0,0,0,0,37100,26,999,99999,99999999,A,00277320,90350,S,01935039,348,9,99999,99999999,+34.2308054,-119.0555113,L,1,99999,99999,99999,9,Y,N,10046,A,02409966,11109,4,30990,29270,99999,044,019,01779778,99999,99999999,9,999,99999,99999999,999999,12754,U,99999,U,,93010
5761,3,000,25,2,17,1,01,2,1,0,0,1,06,111,005503,2003,2,9999,99999,99999999,9,99999,99999999,11333,0,0,0,0,0,37100,26,999,99999,99999999,A,00277320,90350,S,01935039,348,9,99999,99999999,+34.2308054,-119.0555113,L,1,99999,99999,99999,9,Y,N,10046,A,02409966,11109,4,30990,29270,99999,044,019,01779778,99999,99999999,9,999,99999,99999999,999999,12754,U,99999,U,,93010
5762,3,000,25,2,33,1,08,2,2,0,0,2,06,111,005503,2003,2,9999,99999,99999999,9,99999,99999999,11333,0,0,0,0,0,37100,26,999,99999,99999999,A,00277320,90350,S,01935039,348,9,99999,99999999,+34.2308054,-119.0555113,L,1,99999,99999,99999,9,Y,N,10046,A,02409966,11109,4,30990,29270,99999,044,019,01779778,99999,99999999,9,999,99999,99999999,999999,12754,U,99999,U,,93010
5763,3,000,25,2,33,1,08,2,2,0,0,2,06,111,005503,2003,2,9999,99999,99999999,9,99999,99999999,11333,0,0,0,0,0,37100,26,999,99999,99999999,A,00277320,90350,S,01935039,348,9,99999,99999999,+34.2308054,-119.0555113,L,1,99999,99999,99999,9,Y,N,10046,A,02409966,11109,4,30990,29270,99999,044,019,01779778,99999,99999999,9,999,99999,99999999,999999,12754,U,99999,U,,93010
5764,3,000,25,2,57,1,01,2,1,0,0,2,06,111,005503,2003,2,9999,99999,99999999,9,99999,99999999,11333,0,0,0,0,0,37100,26,999,99999,99999999,A,00277320,90350,S,01935039,348,9,99999,99999999,+34.2308054,-119.0555113,L,1,99999,99999,99999,9,Y,N,10046,A,02409966,11109,4,30990,29270,99999,044,019,01779778,99999,99999999,9,999,99999,99999999,999999,12754,U,99999,U,,93010
5765,3,000,25,2,58,1,01,2,1,0,0,2,06,111,005503,2003,2,9999,99999,99999999,9,99999,99999999,11333,0,0,0,0,0,37100,26,999,99999,99999999,A,00277320,90350,S,01935039,348,9,99999,99999999,+34.2308054,-119.0555113,L,1,99999,99999,99999,9,Y,N,10046,A,02409966,11109,4,30990,29270,99999,044,019,01779778,99999,99999999,9,999,99999,99999999,999999,12754,U,99999,U,,93010
5766,3,000,25,2,59,1,01,2,1,0,0,2,06,111,005503,2003,2,9999,99999,99999999,9,99999,99999999,11333,0,0,0,0,0,37100,26,999,99999,99999999,A,00277320,90350,S,01935039,348,9,99999,99999999,+34.2308054,-119.0555113,L,1,99999,99999,99999,9,Y,N,10046,A,02409966,11109,4,30990,29270,99999,044,019,01779778,99999,99999999,9,999,99999,99999999,999999,12754,U,99999,U,,93010
5767,3,000,20,1,73,1,04,1,1,0,0,2,48,201,451603,1006,1,9999,99999,99999999,9,99999,99999999,16106,0,0,0,0,0,26420,07,999,99999,99999999,A,01383886,91835,S,01938848,288,7,99999,99999999,+29.7625538,-095.6360448,L,1,99999,99999,99999,9,Y,N,35000,A,02410796,04636,3,99999,99999,23640,133,017,01779801,99999,99999999,9,999,99999,99999999,999999,40429,U,99999,U,000461,77077
5768,3,000,20,2,58,1,01,1,1,0,0,2,48,201,451603,1006,1,9999,99999,99999999,9,99999,99999999,16106,0,0,0,0,0,26420,07,999,99999,99999999,A,01383886,91835,S,01938848,288,7,99999,99999999,+29.7625538,-095.6360448,L,1,99999,99999,99999,9,Y,N,35000,A,02410796,04636,3,99999,99999,23640,133,017,01779801,99999,99999999,9,999,99999,99999999,999999,40429,U,99999,U,000461,77077
5769,3,000,20,2,59,1,01,1,1,0,0,2,48,201,451603,1006,1,9999,99999,99999999,9,99999,99999999,16106,0,0,0,0,0,26420,07,999,99999,99999999,A,01383886,91835,S,01938848,288,7,99999,99999999,+29.7625538,-095.6360448,L,1,99999,99999,99999,9,Y,N,35000,A,02410796,04636,3,99999,99999,23640,133,017,01779801,99999,99999999,9,999,99999,99999999,999999,40429,U,99999,U,000461,77077
5770,3,000,20,2,59,1,01,1,1,0,0,2,48,201,451603,1006,1,9999,99999,99999999,9,99999,99999999,16106,0,0,0,0,0,26420,07,999,99999,99999999,A,01383886,91835,S,01938848,288,7,99999,99999999,+29.7625538,-095.6360448,L,1,99999,99999,99999,9,Y,N,35000,A,02410796,04636,3,99999,99999,23640,133,017,01779801,99999,99999999,9,999,99999,99999999,999999,40429,U,99999,U,000461,77077
5771,3,000,20,1,21,1,13,2,2,0,0,2,48,201,451603,1006,1,9999,99999,99999999,9,99999,99999999,16106,0,0,0,0,0,26420,07,999,99999,99999999,A,01383886,91835,S,01938848,288,7,99999,99999999,+29.7625538,-095.6360448,L,1,99999,99999,99999,9,Y,N,35000,A,02410796,04636,3,99999,99999,23640,133,017,01779801,99999,99999999,9,999,99999,99999999,999999,40429,U,99999,U,000461,77077
5772,3,000,20,1,36,2,02,2,1,0,0,2,48,201,451603,1006,1,9999,99999,99999999,9,99999,99999999,16106,0,0,0,0,0,26420,07,999,99999,99999999,A,01383886,91835,S,01938848,288,7,99999,99999999,+29.7625538,-095.6360448,L,1,99999,99999,99999,9,Y,N,35000,A,02410796,04636,3,99999,99999,23640,133,017,01779801,99999,99999999,9,999,99999,99999999,999999,40429,U,99999,U,000461,77077
5773,3,000,20,1,49,1,11,2,2,0,0,2,48,201,451603,1006,1,9999,99999,99999999,9,99999,99999999,16106,0,0,0,0,0,26420,07,999,99999,99999999,A,01383886,91835,S,01938848,288,7,99999,99999999,+29.7625538,-095.6360448,L,1,99999,99999,99999,9,Y,N,35000,A,02410796,04636,3,99999,99999,23640,133,017,01779801,99999,99999999,9,999,99999,99999999,999999,40429,U,99999,U,000461,77077
5774,3,000,20,1,55,1,01,2,1,0,0,2,48,201,451603,1006,1,9999,99999,99999999,9,99999,99999999,16106,0,0,0,0,0,26420,07,999,99999,99999999,A,01383886,91835,S,01938848,288,7,99999,99999999,+29.7625538,-095.6360448,L,1,99999,99999,99999,9,Y,N,35000,A,02410796,04636,3,99999,99999,23640,133,017,01779801,99999,99999999,9,999,99999,99999999,999999,40429,U,99999,U,000461,77077
5775,3,000,20,1,59,1,01,2,1,0,0,2,48,201,451603,1006,1,9999,99999,99999999,9,99999,99999999,16106,0,0,0,0,0,26420,07,999,99999,99999999,A,01383886,91835,S,01938848,288,7,99999,99999999,+29.7625538,-095.6360448,L,1,99999,99999,99999,9,Y,N,35000,A,02410796,04636,3,99999,99999,23640,133,017,01779801,99999,99999999,9,999,99999,99999999,999999,40429,U,99999,U,000461,77077
5776,3,000,20,2,23,1,13,2,2,0,0,2,48,201,451603,1006,1,9999,99999,99999999,9,99999,99999999,16106,0,0,0,0,0,26420,07,999,99999,99999999,A,01383886,91835,S,01938848,288,7,99999,99999999,+29.7625538,-095.6360448,L,1,99999,99999,99999,9,Y,N,35000,A,02410796,04636,3,99999,99999,23640,133,017,01779801,99999,99999999,9,999,99999,99999999,999999,40429,U,99999,U,000461,77077
5777,3,000,21,2,30,1,01,2,1,0,0,2,48,099,010501,2005,2,9999,99999,99999999,9,99999,99999999,56227,0,0,0,0,0,28660,25,999,99999,99999999,A,01383835,91370,S,01938751,999,7,99999,99999999,+31.1434533,-097.8318483,L,1,99999,99999,99999,9,N,N,26736,S,02408241,03400,3,99999,99999,25660,059,024,01779801,99999,99999999,9,999,99999,99999999,999999,44992,U,99999,U,000206,76544
5778,3,000,21,2,32,1,01,2,1,0,0,2,48,099,010501,2005,2,9999,99999,99999999,9,99999,99999999,56227,0,0,0,0,0,28660,25,999,99999,99999999,A,01383835,91370,S,01938751,999,7,99999,99999999,+31.1434533,-097.8318483,L,1,99999,99999,99999,9,N,N,26736,S,02408241,03400,3,99999,99999,25660,059,024,01779801,99999,99999999,9,999,99999,99999999,999999,44992,U,99999,U,000206,76544
5779,3,000,21,2,32,1,01,2,1,0,0,2,48,099,010501,2005,2,9999,99999,99999999,9,99999,99999999,56227,0,0,0,0,0,28660,25,999,99999,99999999,A,01383835,91370,S,01938751,999,7,99999,99999999,+31.1434533,-097.8318483,L,1,99999,99999,99999,9,N,N,26736,S,02408241,03400,3,99999,99999,25660,059,024,01779801,99999,99999999,9,999,99999,99999999,999999,44992,U,99999,U,000206,76544
5780,3,000,21,2,32,1,01,2,1,0,0,2,48,099,010501,2005,2,9999,99999,99999999,9,99999,99999999,56227,0,0,0,0,0,28660,25,999,99999,99999999,A,01383835,91370,S,01938751,999,7,99999,99999999,+31.1434533,-097.8318483,L,1,99999,99999,99999,9,N,N,26736,S,02408241,03400,3,99999,99999,25660,059,024,01779801,99999,99999999,9,999,99999,99999999,999999,44992,U,99999,U,000206,76544
